text,vulgar,threat,insult,neutral
ভাই মুজিবরে নিয়ে মজা করেন না লোকটা অনেক ভালো ছিলো আমি সমাজ বইতে পড়েছি,0,0,0,1
আপনি যে সময়ের কথা এখানে উল্লেখ করলেন তখন কি আপনার জন্ম হয়েছিলো,0,0,0,1
হা হা হা এটাই বাস্তব,0,0,0,1
আগামীতে বিএনপি ও আওয়ামিলীগ জোট গঠন করবে কারন এই দুটি দলই মুক্তিযুদ্ধের পক্ষের শক্তি,0,0,0,1
বঙ্গবন্ধু শেখ মুজিবুর রহমান বাংলাদেশের ইতিহাস,0,0,0,1
ভাই দেশে এসে দেশের হাল ধরেন।,0,0,0,1
ইলিয়াসের মা বাঙালি বাবা পাঞ্জাবি,0,0,0,1
কই বাংলার সূর্য সন্তান আর কই বললাম না কিছু,0,0,0,1
দাঁড়িপাল্লা জিন্দাবাদ,0,0,0,1
রাইট ভাই,0,0,0,1
দূর কি বলেন এসব,0,0,0,1
আমরাও একসময় তুলনা দেখতে পারবো কে বড় ফাপড়বাজ ইলিয়াস নাকি পিনাকী তুলনার লেভেল দেখে মাথার মগজের পরিমান পরিমাপ করা খুবই সহজ,0,0,1,0
৭২ থেকে ৭৪ এর ইতিহাস জানলে জাতির সামনে পেশ করেন জাতি জানতে চাই।,0,0,0,1
আর আপনি এখন কোথায় আছেন,0,0,0,1
মুক্তিযুদ্ধে সম্ভবত এক হাজারের উপরে কিছু মানুষ মারা যেতে পারে ৩০ লক্ষ এটা তো কল্পনাও বাহির সুতরাং যারা এই মিথ্যে প্রোপাগান্ডা ছড়িয়ে ইতিহাস বিকৃতি করেছে আওয়ামী লীগ এবং বিএনপি এদের বিচার জনগণের আদালতে হতে হবে,0,0,0,1
ইলিয়াস হোসেন বির উত্তম,0,0,0,1
ইতিহাস বিকৃতির চেষ্টা যতই করা হোকসত্য কখনো বদলায় না।জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের ত্যাগ সাহস আর নেতৃত্বই আমাদের স্বাধীনতার ভিত্তি।বাংলাদেশের মানুষ তা জানে মানে কেউই এটা পাল্টাতে পারবে না। ইতিহাস জানুন বিভ্রান্তি নয় সত্যের পাশে থাকুন।,0,0,0,1
কথা সত্য,0,0,0,1
কোথায় মহারানী আর কোথায় চুতমারানি,1,0,1,0
বাংলার একমাত্র নায়ক গোয়া,1,0,0,0
ধুর শালা।,1,0,1,0
ধুর হালা,1,0,1,0
পলাতকের মুখে এসব কেউ শুনতে চান না।,0,0,1,0
গাদ্দার মুজিব,0,0,1,0
সত্য ঘটনা,0,0,0,1
ক্ষনিকের পোলা কয় কি,1,0,1,0
নাট বল্টু,0,0,1,0
ইলিয়াস তুমি কোন সেক্টরে যুদ্ধ করেছো,0,0,0,1
জিন্নার বীজ তো কতো কিছুই বলবে।,0,0,1,0
আমার সাদা মনে একটা প্রশ্ন আপনি এবং পিনাকি খুব দেশ প্রেমীক আওয়ামী লীগের জন্য দেশ ছাড়ছেন সব মানলাম কিন্ত আপনাদের সরকার এখন তা হলে কি জন্য গত ১৫ মাস পার হয়ে যাওয়া পর ও আপনারা দেশে আসছেন না,0,0,0,1
রাইট কথা বলেছেন,0,0,0,1
কারো দ্বিমত থাকলে বলতে পারেন,0,0,0,1
হ্যাঁ ভাইয়া,0,0,0,1
সঠিক হতিহাস,0,0,0,1
একদম ঠিক বলেছেন ভাই,0,0,0,1
এখানে ও পাকিস্তান,0,0,0,1
তুমি দেশে আসো,0,0,0,1
দেশে আসিস না কেন বন্ধু,0,0,0,1
চরম বাস্তবতা তুলে ধরা হয়েছে,0,0,0,1
ইলিয়াছ ডেট ওভার মাল শেভন করে,1,0,1,0
অনেক পাওয়ার পাকিস্তানের,0,0,0,1
আমাদের মেজর ডালিমের রেখে যাওয়া বীজের কত পাওয়ার,0,0,1,0
মেজর ডালিমের প্রতি সালাম,0,0,0,1
পিতা কেও ছাড়লেন না একদম ন্যাংটা করে ছাড়লেন,1,0,0,0
সত্য বলছেন ভাই।,0,0,0,1
এটাই প্রকৃত সত্য।,0,0,0,1
ধন্যবাদ ভাই তথ্যের জন্য,0,0,0,1
এদেশের প্রকৃত ইতিহাস কোথায় পাব,0,0,0,1
আল হামদুলিল্লাহ্ আপনার কথা সত্য হোক।,0,0,0,1
সুন্দর উপস্থাপনা।,0,0,0,1
ভাই ডালিম কি আপনার আত্মীয়,0,0,0,1
অথচ পাকিস্তানের সামরিক বাহিনী ও তাদের অদক্ষ রাজনৈতিক নেতৃবৃন্দ আজও তাদের পূর্ব পাকিস্তান হারানোর জন্য দায়ী মনে করেন বঙ্গবন্ধু ও আওয়ামীলীগ কে।যখনই ইতিহাস বিকৃতির অপচেষ্টা হবে শুধু মাত্র এই একটি মাত্র প্যারামিটার সত্যের সন্ধান পাওয়া যায়। কি লাভ এতে,0,0,0,1
এতো মুখস্ত লেখা পরে লাভ নেই ৭১ এর ভিডিও গুলো দেখলেই বোঝা যাবে কার অবদান কতটুকু,0,0,0,1
বিহারি যখন ইতিহাস পরে,0,0,0,1
মাল একটু বেশি খেয়ে ফেলছে,1,0,0,0
এগুলো করে বঙ্গবন্ধুকে কি ইতিহাস থেকে মোছা যাবে। দেশ প্রেমিকা কখনো বঙ্গবন্ধুকে বলবেনা,0,0,0,1
সত্যের উন্মোচন হোক,0,0,0,1
নাকি মেজর ডালিম এর ভয়ে পাকিস্তান বাংলাদেশকে স্বাধীনতা দিয়ে দিতো,0,0,0,1
